airport,runway,lat,lon,reciprocal,reciprocal_lat,reciprocal_lon
MBG,17,45.54914217,-100.40324622,35,45.54259692,-100.40318908
MBG,35,45.54259692,-100.40318908,17,45.54914217,-100.40324622
8F6,14,43.85682361,-100.71673867,32,43.84743578,-100.70889119
8F6,32,43.84743578,-100.70889119,14,43.85682361,-100.71673867
7K7,15,42.54487500,-96.48783611,33,42.53669722,-96.48318611
7K7,33,42.53669722,-96.48318611,15,42.54487500,-96.48783611
98D,08,44.70004514,-100.10710339,26,44.70000864,-100.09879856
98D,26,44.70000864,-100.09879856,08,44.70004514,-100.10710339
98D,13,44.70468850,-100.10534967,31,44.69681492,-100.09577411
98D,31,44.69681492,-100.09577411,13,44.70468850,-100.10534967
8V3,15,43.38183283,-97.99272008,33,43.37298614,-97.98670081
8V3,33,43.37298614,-97.98670081,15,43.38183283,-97.99272008
PHP,05,44.04744289,-101.60381800,23,44.05187433,-101.59163292
PHP,23,44.05187433,-101.59163292,05,44.04744289,-101.60381800
PHP,12,44.05128797,-101.60581461,30,44.04450764,-101.59386769
PHP,30,44.04450764,-101.59386769,12,44.05128797,-101.60581461
PIR,07,44.38572403,-100.29933019,25,44.38991531,-100.27367419
PIR,25,44.38991531,-100.27367419,07,44.38572403,-100.29933019
PIR,13,44.38488519,-100.29381622,31,44.37025128,-100.27708453
PIR,31,44.37025128,-100.27708453,13,44.38488519,-100.29381622
IEN,12,43.02555608,-102.51390625,30,43.01699133,-102.49930656
IEN,30,43.01699133,-102.49930656,12,43.02555608,-102.51390625
1D3,14,43.40815214,-98.83392786,32,43.40127833,-98.82705394
1D3,32,43.40127833,-98.82705394,14,43.40815214,-98.83392786
5P5,10,43.90740278,-100.04273056,28,43.90459167,-100.03063056
5P5,28,43.90459167,-100.03063056,10,43.90740278,-100.04273056
RCA,13,44.15886336,-103.12074472,31,44.13132417,-103.08639033
RCA,31,44.13132417,-103.08639033,13,44.15886336,-103.12074472
RAP,05,44.04786742,-103.06382083,23,44.05252939,-103.05174925
RAP,23,44.05252939,-103.05174925,05,44.04786742,-103.06382083
RAP,14,44.05382875,-103.06500672,32,44.03279161,-103.04938878
RAP,32,44.03279161,-103.04938878,14,44.05382875,-103.06500672
1D8,17,44.86133644,-98.53199194,35,44.85179792,-98.53046486
1D8,35,44.85179792,-98.53046486,17,44.86133644,-98.53199194
SUO,16,43.26493503,-100.86111536,34,43.25197947,-100.85787247
SUO,34,43.25197947,-100.85787247,16,43.26493503,-100.86111536
FSD,03,43.57261706,-96.75370417,21,43.59286544,-96.73427356
FSD,21,43.59286544,-96.73427356,03,43.57261706,-96.75370417
FSD,09,43.57796728,-96.74753978,27,43.57599567,-96.73596239
FSD,27,43.57599567,-96.73596239,09,43.57796728,-96.74753978
FSD,15,43.59312769,-96.74606436,33,43.57324781,-96.73327831
FSD,33,43.57324781,-96.73327831,15,43.59312769,-96.74606436
8D3,04,45.66880978,-96.99578500,22,45.67255039,-96.99053439
8D3,22,45.67255039,-96.99053439,04,45.66880978,-96.99578500
8D3,16,45.67342867,-96.99527039,34,45.66432889,-96.99238003
8D3,34,45.66432889,-96.99238003,16,45.67342867,-96.99527039
SPF,04,44.47700661,-103.78123489,22,44.48084986,-103.77579597
SPF,22,44.48084986,-103.77579597,04,44.47700661,-103.78123489
SPF,08,44.47666692,-103.79359478,26,44.47637283,-103.77826894
SPF,26,44.47637283,-103.77826894,08,44.47666692,-103.79359478
SPF,13,44.49078803,-103.79701850,31,44.47833558,-103.77973528
SPF,31,44.47833558,-103.77973528,13,44.49078803,-103.79701850
Y03,01,42.87724444,-97.90356667,19,42.88199444,-97.90065833
Y03,19,42.88199444,-97.90065833,01,42.87724444,-97.90356667
Y03,15,42.88631944,-97.90401944,33,42.87755000,-97.89870278
Y03,33,42.87755000,-97.89870278,15,42.88631944,-97.90401944
49B,05,44.41719167,-103.38692500,23,44.42201944,-103.37499444
49B,23,44.42201944,-103.37499444,05,44.41719167,-103.38692500
49B,11,44.42177819,-103.38368661,29,44.41427211,-103.36721847
49B,29,44.41427211,-103.36721847,11,44.42177819,-103.38368661
Y14,16,43.45974506,-96.80305597,34,43.45005906,-96.79956933
Y14,34,43.45005906,-96.79956933,16,43.45974506,-96.80305597
D58,12,45.41808056,-101.09068333,30,45.41193056,-101.08125556
D58,30,45.41193056,-101.08125556,12,45.41808056,-101.09068333
VMR,12,42.76859781,-96.94043839,30,42.76197606,-96.92807633
VMR,30,42.76197606,-96.92807633,12,42.76859781,-96.94043839
AGZ,09,43.06524961,-98.30382233,27,43.06462500,-98.29075378
AGZ,27,43.06462500,-98.29075378,09,43.06524961,-98.30382233
AGZ,14,43.06558111,-98.29721886,32,43.06035411,-98.29272917
AGZ,32,43.06035411,-98.29272917,14,43.06558111,-98.29721886
6V4,13,44.00439300,-102.26136183,31,43.99580539,-102.24951400
6V4,31,43.99580539,-102.24951400,13,44.00439300,-102.26136183
6V4,18,44.00138292,-102.25087136,36,43.99604550,-102.25228253
6V4,36,43.99604550,-102.25228253,18,44.00138292,-102.25087136
ATY,12,44.92220422,-97.16930431,30,44.91147889,-97.14737158
ATY,30,44.91147889,-97.14737158,12,44.92220422,-97.16930431
ATY,17,44.92055917,-97.15105856,35,44.90165428,-97.15117117
ATY,35,44.90165428,-97.15117117,17,44.92055917,-97.15105856
1D7,01,45.29053558,-97.51714633,19,45.29660400,-97.51639553
1D7,19,45.29660400,-97.51639553,01,45.29053558,-97.51714633
1D7,12,45.29562567,-97.51776333,30,45.29008964,-97.50569264
1D7,30,45.29008964,-97.50569264,12,45.29562567,-97.51776333
4X4,12,44.06513211,-98.53735436,30,44.05864522,-98.52702908
4X4,30,44.05864522,-98.52702908,12,44.06513211,-98.53735436
7Q7,12,43.56374722,-100.74791667,30,43.55845556,-100.73924722
7Q7,30,43.55845556,-100.73924722,12,43.56374722,-100.74791667
ICR,03,43.38794322,-99.84685397,21,43.39393744,-99.84056594
ICR,21,43.39393744,-99.84056594,03,43.38794322,-99.84685397
ICR,13,43.39409456,-99.84727558,31,43.38341856,-99.83265683
ICR,31,43.38341856,-99.83265683,13,43.39409456,-99.84727558
YKN,02,42.91012892,-97.38630647,20,42.91876058,-97.38169717
YKN,20,42.91876058,-97.38169717,02,42.91012892,-97.38630647
YKN,13,42.92429781,-97.39435217,31,42.91153683,-97.37965333
YKN,31,42.91153683,-97.37965333,13,42.92429781,-97.39435217
MMI,02,35.39080000,-84.56525833,20,35.39327222,-84.56423611
MMI,20,35.39327222,-84.56423611,02,35.39080000,-84.56525833
M08,01,35.20831508,-89.04426592,19,35.22197247,-89.04225453
M08,19,35.22197247,-89.04225453,01,35.20831508,-89.04426592
TRI,05,36.46534183,-82.41911575,23,36.48152328,-82.40071033
TRI,23,36.48152328,-82.40071033,05,36.46534183,-82.41911575
TRI,09,36.47830383,-82.41047031,27,36.47850867,-82.39536067
TRI,27,36.47850867,-82.39536067,09,36.47830383,-82.41047031
0M4,04,36.00390000,-88.12955278,22,36.01518333,-88.11990278
0M4,22,36.01518333,-88.11990278,04,36.00390000,-88.12955278
GHM,02,35.83219308,-87.44748225,20,35.84263878,-87.44327111
GHM,20,35.84263878,-87.44327111,02,35.83219308,-87.44748225
CHA,02,35.02265169,-85.20750397,20,35.04212386,-85.20039922
CHA,20,35.04212386,-85.20039922,02,35.02265169,-85.20750397
CHA,15,35.04522881,-85.20830458,33,35.04499014,-85.20810417
CHA,33,35.04499014,-85.20810417,15,35.04522881,-85.20830458
CKV,05,36.61907989,-87.42004575,23,36.61975967,-87.41896511
CKV,23,36.61975967,-87.41896511,05,36.61907989,-87.42004575
CKV,17,36.62946589,-87.41758414,35,36.61346803,-87.41268747
CKV,35,36.61346803,-87.41268747,17,36.62946589,-87.41758414
RZR,03,35.20490361,-84.80426439,21,35.21976919,-84.79413244
RZR,21,35.21976919,-84.79413244,03,35.20490361,-84.80426439
M29,03,35.37757019,-87.97052883,21,35.38849864,-87.96600656
M29,21,35.38849864,-87.96600656,03,35.37757019,-87.97052883
FGU,03,35.03832778,-85.02387500,21,35.03930519,-85.02326419
FGU,21,35.03930519,-85.02326419,03,35.03832778,-85.02387500
MRC,06,35.55030858,-87.18713183,24,35.56006486,-87.17087672
MRC,24,35.56006486,-87.17087672,06,35.55030858,-87.18713183
MRC,17,35.55436242,-87.17916117,35,35.54907039,-87.17995519
MRC,35,35.54907039,-87.17995519,17,35.55436242,-87.17916117
1A3,02,35.01115169,-84.34824394,20,35.01139164,-84.34817139
1A3,20,35.01139164,-84.34817139,02,35.01115169,-84.34824394
M04,01,35.57657775,-89.58854625,19,35.59014992,-89.58590294
M04,19,35.59014992,-89.58590294,01,35.57657775,-89.58854625
CSV,08,35.94917089,-85.09375714,26,35.95341128,-85.07619697
CSV,26,35.95341128,-85.07619697,08,35.94917089,-85.09375714
2A0,03,35.48020847,-84.93510283,21,35.49228172,-84.92708558
2A0,21,35.49228172,-84.92708558,03,35.48020847,-84.93510283
M02,17,36.13476092,-87.43099339,35,36.12115256,-87.42868614
M02,35,36.12115256,-87.42868614,17,36.13476092,-87.43099339
DYR,04,35.99043917,-89.41389339,22,36.00233458,-89.40137694
DYR,22,36.00233458,-89.40137694,04,35.99043917,-89.41389339
DYR,16,36.00545728,-89.40724228,34,35.99503314,-89.40296083
DYR,34,35.99503314,-89.40296083,16,36.00545728,-89.40724228
0A9,06,36.36787989,-82.17989683,24,536.36802222,-82.17961944
0A9,24,536.36802222,-82.17961944,06,36.36787989,-82.17989683
FYM,02,35.05183117,-86.56636942,20,35.05289722,-86.56605000
FYM,20,35.05289722,-86.56605000,02,35.05183117,-86.56636942
FYM,10,35.29945000,-86.47886111,28,35.29837778,-86.46985278
FYM,28,35.29837778,-86.46985278,10,35.29945000,-86.47886111
EOD,05,36.56268608,-87.48734822,23,36.57261919,-87.47556828
EOD,23,36.57261919,-87.47556828,05,36.56268608,-87.48734822
1A7,18,36.40161697,-85.64112067,36,36.39201703,-85.64152983
1A7,36,36.39201703,-85.64152983,18,36.40161697,-85.64112067
XNX,17,36.38362758,-86.41007469,35,36.36653339,-86.40675014
XNX,35,36.36653339,-86.40675014,17,36.38362758,-86.41007469
GCY,05,36.18987278,-82.81922031,23,36.20159558,-82.80351147
GCY,23,36.20159558,-82.80351147,05,36.18987278,-82.81922031
0M3,02,35.54073711,-87.59936486,20,35.55121103,-87.59528381
0M3,20,35.55121103,-87.59528381,02,35.54073711,-87.59936486
M53,04,35.79825492,-88.87965750,22,35.80611150,-88.87021122
M53,22,35.80611150,-88.87021122,04,35.79825492,-88.87965750
HZD,01,36.08190483,-88.46527156,19,36.09668989,-88.46132597
HZD,19,36.09668989,-88.46132597,01,36.08190483,-88.46527156
JAU,05,36.33024722,-84.16782778,23,36.33793056,-84.15810278
JAU,23,36.33793056,-84.15810278,05,36.33024722,-84.16782778
MKL,02,35.59045450,-88.91971522,20,35.60572942,-88.91206953
MKL,20,35.60572942,-88.91206953,02,35.59045450,-88.91971522
MKL,11,35.60475536,-88.92064381,29,35.60107194,-88.90962656
MKL,29,35.60107194,-88.90962656,11,35.60475536,-88.92064381
2A1,01,36.34489983,-84.94669247,19,36.35450750,-84.94661428
2A1,19,36.35450750,-84.94661428,01,36.34489983,-84.94669247
APT,04,35.05689211,-85.58891558,22,35.06446511,-85.58171758
APT,22,35.06446511,-85.58171758,04,35.05689211,-85.58891558
DKX,08,35.96259167,-83.87938167,26,35.96505072,-83.86795344
DKX,26,35.96505072,-83.86795344,08,35.96259167,-83.87938167
TYS,05R,35.80007025,-84.00400325,23L,35.81760892,-83.98261286
TYS,23L,35.81760892,-83.98261286,05R,35.80007025,-84.00400325
3M7,01,36.51292500,-86.05902222,19,36.51346944,-86.05895000
3M7,19,36.51346944,-86.05895000,01,36.51292500,-86.05902222
2M2,17,35.24098256,-87.25989442,35,35.22761983,-87.25599322
2M2,35,35.22761983,-87.25599322,17,35.24098256,-87.25989442
M54,01,36.18365150,-86.31741414,19,36.18473900,-86.31726361
M54,19,36.18473900,-86.31726361,01,36.18365150,-86.31741414
M54,04,36.18853333,-86.31579444,22,36.19195000,-86.31138056
M54,22,36.19195000,-86.31138056,04,36.18853333,-86.31579444
LUG,02,35.50044578,-86.80650333,20,35.51350233,-86.80127147
LUG,20,35.51350233,-86.80127147,02,35.50044578,-86.80650333
PVE,01,35.64829661,-88.19743014,19,35.66442678,-88.19327447
PVE,19,35.66442678,-88.19327447,01,35.64829661,-88.19743014
M15,18,35.59978056,-87.87683889,36,35.59939619,-87.87682258
M15,36,35.59939619,-87.87682258,18,35.59978056,-87.87683889
M15,15,35.54555556,-87.74611111,33,35.54267431,-87.74290886
M15,33,35.54267431,-87.74290886,15,35.54555556,-87.74611111
8A3,03,36.40759603,-85.31527589,21,36.40792861,-85.31500461
8A3,21,36.40792861,-85.31500461,03,36.40759603,-85.31527589
RNC,05,35.69433708,-85.85032297,23,35.70306039,-85.83731722
RNC,23,35.70306039,-85.83731722,05,35.69433708,-85.85032297
MNV,05,35.54162058,-84.38463722,23,35.54884219,-84.37616322
MNV,23,35.54884219,-84.37616322,05,35.54162058,-84.38463722
MNV,05,35.43696944,-84.40260556,23,35.43999722,-84.39881667
MNV,23,35.43999722,-84.39881667,05,35.43696944,-84.40260556
M01,17,35.20576867,-90.05545267,35,35.19561647,-90.05249825
M01,35,35.19561647,-90.05249825,17,35.20576867,-90.05545267
MEM,09,35.05862389,-89.98573711,27,35.05778133,-89.95585600
MEM,27,35.05778133,-89.95585600,09,35.05862389,-89.98573711
MEM,18L,35.04881672,-89.97295081,36R,35.02409378,-89.97243178
MEM,36R,35.02409378,-89.97243178,18L,35.04881672,-89.97295081
MEM,18R,35.04948581,-89.98744203,36L,35.02388478,-89.98689225
MEM,36L,35.02388478,-89.98689225,18R,35.04948581,-89.98744203
2M8,18,35.28382861,-89.93096814,36,35.27424594,-89.93187314
2M8,36,35.27424594,-89.93187314,18,35.28382861,-89.93096814
2M8,18U,35.27945833,-89.93634722,36U,35.27506667,-89.93653889
2M8,36U,35.27506667,-89.93653889,18U,35.27945833,-89.93634722
NQA,04,35.34808586,-89.87885239,22,35.36519136,-89.86200569
NQA,22,35.36519136,-89.86200569,04,35.34808586,-89.87885239
MOR,05,36.17427450,-83.38280847,23,36.18449025,-83.36809389
MOR,23,36.18449025,-83.36809389,05,36.17427450,-83.38280847
6A4,07,36.41458869,-81.83162858,25,36.42110142,-81.81863869
6A4,25,36.42110142,-81.81863869,07,36.41458869,-81.83162858
MBT,18,35.88516981,-86.37712178,36,35.87213497,-86.37781464
MBT,36,35.87213497,-86.37781464,18,35.88516981,-86.37712178
BNA,02C,36.10333053,-86.68796086,20C,36.12423350,-86.67959722
BNA,20C,36.12423350,-86.67959722,02C,36.10333053,-86.68796086
BNA,02L,36.11767617,-86.68647514,20R,36.13784233,-86.67856486
BNA,20R,36.13784233,-86.67856486,02L,36.11767617,-86.68647514
BNA,02R,36.11271306,-86.66764272,20L,36.13361433,-86.65927653
BNA,20L,36.13361433,-86.65927653,02R,36.11271306,-86.66764272
BNA,13,36.14127753,-86.69535522,31,36.13976961,-86.69338242
BNA,31,36.13976961,-86.69338242,13,36.14127753,-86.69535522
JWN,02,36.17505211,-86.88908603,20,36.19099078,-86.88390550
JWN,20,36.19099078,-86.88390550,02,36.17505211,-86.88908603
SCX,05,36.45048178,-84.59253150,23,36.46090144,-84.57896772
SCX,23,36.46090144,-84.57896772,05,36.45048178,-84.59253150
PHT,02,36.32935556,-88.38683611,20,36.34253889,-88.38204722
PHT,20,36.34253889,-88.38204722,02,36.32935556,-88.38683611
1M5,01,36.58612436,-86.47854944,19,36.59960742,-86.47527236
1M5,19,36.59960742,-86.47527236,01,36.58612436,-86.47854944
GZS,16,35.16058247,-87.06110283,34,35.14759172,-87.05301953
GZS,34,35.14759172,-87.05301953,16,35.16058247,-87.06110283
RKW,04,35.91701172,-84.69511781,22,35.92765358,-84.68444164
RKW,22,35.92765358,-84.68444164,04,35.91701172,-84.69511781
RVN,07,36.45547450,-82.89039008,25,36.45968339,-82.87967786
RVN,25,36.45968339,-82.87967786,07,36.45547450,-82.89039008
SNH,01,35.16343417,-88.21781900,19,35.17705869,-88.21563319
SNH,19,35.17705869,-88.21563319,01,35.16343417,-88.21781900
SZY,17,35.20960547,-88.50044289,35,35.19629425,-88.49627681
SZY,35,35.19629425,-88.49627681,17,35.20960547,-88.50044289
GKT,10,35.85891481,-83.53788311,28,35.85660169,-83.51952347
GKT,28,35.85660169,-83.51952347,10,35.85891481,-83.53788311
GKT,07,35.81103056,-83.77820556,25,35.81352778,-83.77107778
GKT,25,35.81352778,-83.77107778,07,35.81103056,-83.77820556
SYI,18,35.56695967,-86.44257564,36,35.55184042,-86.44236839
SYI,36,35.55184042,-86.44236839,18,35.56695967,-86.44257564
0A3,06,35.98230297,-85.81518506,24,35.98252442,-85.81475508
0A3,24,35.98252442,-85.81475508,06,35.98230297,-85.81518506
MQY,01,36.00062283,-86.52114550,19,36.01581881,-86.51979442
MQY,19,36.01581881,-86.51979442,01,36.00062283,-86.52114550
MQY,14,36.01783636,-86.52871844,32,36.00113778,-86.51093775
MQY,32,36.00113778,-86.51093775,14,36.01783636,-86.52871844
FYE,01,35.20089925,-89.39559317,19,35.21450892,-89.39332264
FYE,19,35.21450892,-89.39332264,01,35.20089925,-89.39559317
SRB,04,36.04918358,-85.53658939,22,36.06429136,-85.52362169
SRB,22,36.06429136,-85.52362169,04,36.04918358,-85.53658939
SRB,04,35.83694444,-85.54833333,22,35.84215256,-85.54283589
SRB,22,35.84215256,-85.54283589,04,35.83694444,-85.54833333
M91,04,36.53039667,-86.92634717,22,36.54298647,-86.91597050
M91,22,36.54298647,-86.91597050,04,36.53039667,-86.92634717
3A2,07,36.40583389,-83.56518192,25,36.41195997,-83.54918919
3A2,25,36.41195997,-83.54918919,07,36.40583389,-83.56518192
0M2,01,36.47057272,-89.34701669,19,36.48012011,-89.34559614
0M2,19,36.48012011,-89.34559614,01,36.47057272,-89.34701669
TGC,01,35.92593703,-88.85019294,19,35.93896936,-88.84769092
TGC,19,35.93896936,-88.84769092,01,35.92593703,-88.85019294
THA,06,35.37773222,-86.25573942,24,35.38578753,-86.24012703
THA,24,35.38578753,-86.24012703,06,35.37773222,-86.25573942
THA,09,35.37421006,-86.25576511,27,35.37429619,-86.24526686
THA,27,35.37429619,-86.24526686,09,35.37421006,-86.25576511
THA,18,35.38808939,-86.24356700,36,35.37653822,-86.24352958
THA,36,35.37653822,-86.24352958,18,35.38808939,-86.24356700
THA,N,35.37735261,-86.24461894,S,35.38307389,-86.24464089
THA,S,35.38307389,-86.24464089,N,35.37735261,-86.24461894
AYX,03,35.38496944,-86.08996111,21,35.39996111,-86.08159167
AYX,21,35.39996111,-86.08159167,03,35.38496944,-86.08996111
UCY,01,36.37086475,-88.98692903,19,36.38861633,-88.98447444
UCY,19,36.38861633,-88.98447444,01,36.37086475,-88.98692903
0M5,03,36.11185775,-87.74157875,21,36.12133972,-87.73473397
0M5,21,36.12133972,-87.73473397,03,36.11185775,-87.74157875
BGF,18,35.18440211,-86.06591578,36,35.17066511,-86.06641678
BGF,36,35.17066511,-86.06641678,18,35.18440211,-86.06591578
3R9,16,30.36279031,-97.99568031,34,30.36068333,-97.99519722
3R9,34,30.36068333,-97.99519722,16,30.36279031,-97.99568031
DYS,16,32.43895556,-99.85883056,34,32.40255556,-99.85037222
DYS,34,32.40255556,-99.85037222,16,32.43895556,-99.85883056
DYS,163,32.42093297,-99.85940144,343,32.41148669,-99.85723372
DYS,343,32.41148669,-99.85723372,163,32.42093297,-99.85940144
DYS,164,32.41666131,-99.86339200,344,32.40723600,-99.86115964
DYS,344,32.40723600,-99.86115964,164,32.41666131,-99.86339200
ABI,17L,32.40853128,-99.67478036,35R,32.38874808,-99.67468303
ABI,35R,32.38874808,-99.67468303,17L,32.40853128,-99.67478036
ABI,17R,32.42808417,-99.68491939,35L,32.40827317,-99.68482100
ABI,35L,32.40827317,-99.68482100,17R,32.42808417,-99.68491939
67T,16,27.80396003,-97.85186947,34,27.79543611,-97.84992778
67T,34,27.79543611,-97.84992778,16,27.80396003,-97.85186947
T23,17,32.72824778,-99.26781525,35,32.71451125,-99.26734664
T23,35,32.71451125,-99.26734664,17,32.72824778,-99.26781525
ALI,13,27.74531603,-98.03389342,31,27.73375650,-98.02066675
ALI,31,27.73375650,-98.02066675,13,27.74531603,-98.03389342
ALI,17,27.74511350,-98.02682525,35,27.73276297,-98.02668622
ALI,35,27.73276297,-98.02668622,17,27.74511350,-98.02682525
1E2,02,29.44585367,-103.40119806,20,29.45715450,-103.39402519
1E2,20,29.45715450,-103.39402519,02,29.44585367,-103.40119806
E38,01,30.37540489,-103.68673767,19,30.39062786,-103.67940250
E38,19,30.39062786,-103.67940250,01,30.37540489,-103.68673767
E38,05,30.38237167,-103.69122061,23,30.38890892,-103.67721294
E38,23,30.38890892,-103.67721294,05,30.38237167,-103.69122061
6R5,03,29.41323475,-95.28943353,21,29.41620114,-95.28653156
6R5,21,29.41620114,-95.28653156,03,29.41323475,-95.28943353
6R5,06,29.41456053,-95.29122069,24,29.41587292,-95.28675314
6R5,24,29.41587292,-95.28675314,06,29.41456053,-95.29122069
6R5,12,29.41474256,-95.29131306,30,29.41324347,-95.28934650
6R5,30,29.41324347,-95.28934650,12,29.41474256,-95.29131306
TDW,05,35.16550631,-101.82905081,23,35.17012764,-101.82074411
TDW,23,35.17012764,-101.82074411,05,35.16550631,-101.82905081
TDW,17,35.17809478,-101.82644186,35,35.17729878,-101.82643975
TDW,35,35.17729878,-101.82643975,17,35.17809478,-101.82644186
H81,17,35.14879767,-101.83917844,35,35.13863025,-101.83928408
H81,35,35.13863025,-101.83928408,17,35.14879767,-101.83917844
H81,04,35.07625278,-101.76275000,22,35.08251111,-101.75523611
